Date,Front,Next,Asset,Sector,Carry,Returns,Carry_Z_252,Carry_Z_756,Carry_Z_1260,Carry_Z_2520,Carry_Z,Binary_Carry,Rank_Carry
2015-08-17,2.17,2.192,US 10Y,Fixed Income,0.12104641840081339,-0.014084507042253613,0.4255187122292128,0.4255187122292128,0.4255187122292128,0.4255187122292128,0.4255187122292128,1.0,0.3801843317972351
2015-08-18,2.192,2.129,US 10Y,Fixed Income,-0.3499437980931209,0.010138248847926468,-1.1642403694516894,-1.1642403694516894,-1.1642403694516894,-1.1642403694516894,-1.1642403694516894,-1.0,-0.8279569892473118
2015-08-19,2.129,2.073,US 10Y,Fixed Income,-0.3198666294923991,-0.028740875912408814,-1.045459754334701,-1.045459754334701,-1.045459754334701,-1.045459754334701,-1.045459754334701,-1.0,-0.7956989247311828
2015-08-20,2.073,2.045,US 10Y,Fixed Income,-0.16318852750652968,-0.026303428839830945,-0.507045928121841,-0.507045928121841,-0.507045928121841,-0.507045928121841,-0.507045928121841,-1.0,-0.5161290322580645
2015-08-21,2.045,2.012,US 10Y,Fixed Income,-0.19522244708726721,-0.013506994693680663,-0.6107749317208078,-0.6107749317208078,-0.6107749317208078,-0.6107749317208078,-0.6107749317208078,-1.0,-0.5921658986175116
2015-08-24,2.012,2.078,US 10Y,Fixed Income,0.3873196852745136,-0.016136919315403397,1.365378666387556,1.365378666387556,1.365378666387556,1.365378666387556,1.365378666387556,1.0,0.8379416282642089
2015-08-25,2.078,2.18,US 10Y,Fixed Income,0.5750278094875456,0.03280318091451284,1.9404805013229018,1.9404805013229018,1.9404805013229018,1.9404805013229018,1.9404805013229018,1.0,0.9293394777265744
2015-08-26,2.18,2.191,US 10Y,Fixed Income,0.06039820574798011,0.04908565928777686,0.2143512170872809,0.2143512170872809,0.2143512170872809,0.2143512170872809,0.2143512170872809,1.0,0.20506912442396308
2015-08-27,2.191,2.184,US 10Y,Fixed Income,-0.03840003276804815,0.005045871559632875,-0.11808464896641137,-0.11808464896641137,-0.11808464896641137,-0.11808464896641137,-0.11808464896641137,-1.0,-0.15821812596006146
2015-08-28,2.184,2.214,US 10Y,Fixed Income,0.16371331684543775,-0.0031948881789135575,0.5632160507672234,0.5632160507672234,0.5632160507672234,0.5632160507672234,0.5632160507672234,1.0,0.5030721966205838
2015-08-31,2.214,2.159,US 10Y,Fixed Income,-0.30186819304529855,0.013736263736263687,-1.0111843717277775,-1.0111843717277775,-1.0111843717277775,-1.0111843717277775,-1.0111843717277775,-1.0,-0.7795698924731183
2015-09-01,2.159,2.188,US 10Y,Fixed Income,0.16011279632477676,-0.024841915085817567,0.5593429995780417,0.5593429995780417,0.5593429995780417,0.5593429995780417,0.5593429995780417,1.0,0.4907834101382489
2015-09-02,2.188,2.163,US 10Y,Fixed Income,-0.13790085106575914,0.01343214451134811,-0.4577966244303941,-0.4577966244303941,-0.4577966244303941,-0.4577966244303941,-0.4577966244303941,-1.0,-0.45238095238095233
2015-09-03,2.163,2.131,US 10Y,Fixed Income,-0.17885752625329993,-0.011425959780621775,-0.5936951608523514,-0.5936951608523514,-0.5936951608523514,-0.5936951608523514,-0.5936951608523514,-1.0,-0.553763440860215
2015-09-04,2.131,2.151,US 10Y,Fixed Income,0.11209796602935519,-0.014794267221451718,0.408924777362785,0.408924777362785,0.408924777362785,0.408924777362785,0.408924777362785,1.0,0.35637480798771115
2015-09-07,2.151,2.186,US 10Y,Fixed Income,0.19368647362504612,0.00938526513374005,0.6861332978601945,0.6861332978601945,0.6861332978601945,0.6861332978601945,0.6861332978601945,1.0,0.5844854070660521
2015-09-08,2.186,2.195,US 10Y,Fixed Income,0.049303881273452636,0.016271501627150187,0.1817751180199175,0.1817751180199175,0.1817751180199175,0.1817751180199175,0.1817751180199175,1.0,0.16513056835637485
2015-09-09,2.195,2.227,US 10Y,Fixed Income,0.1736801009771522,0.004117108874656772,0.6127316051298609,0.6127316051298609,0.6127316051298609,0.6127316051298609,0.6127316051298609,1.0,0.5299539170506913
2015-09-10,2.227,2.187,US 10Y,Fixed Income,-0.21749575896719797,0.014578587699316747,-0.7566591799986075,-0.7566591799986075,-0.7566591799986075,-0.7566591799986075,-0.7566591799986075,-1.0,-0.6344086021505376
2015-09-11,2.187,2.183,US 10Y,Fixed Income,-0.02196796952188709,-0.017961383026493083,-0.06651401856034965,-0.06651401856034965,-0.06651401856034965,-0.06651401856034965,-0.06651401856034965,-1.0,-0.10215053763440862
2015-09-14,2.183,2.292,US 10Y,Fixed Income,0.584696655416236,-0.0018289894833104503,2.024053999925853,2.024053999925853,2.024053999925853,2.024053999925853,2.024053999925853,1.0,0.9370199692780339
2015-09-15,2.292,2.296,US 10Y,Fixed Income,0.020924155257922048,0.04993128721942286,0.060215045758436385,0.060215045758436385,0.060215045758436385,0.060215045758436385,0.060215045758436385,1.0,0.06298003072196612
2015-09-16,2.296,2.192,US 10Y,Fixed Income,-0.5562493124586088,0.0017452006980802626,-1.9095420630599702,-1.9095420630599702,-1.9095420630599702,-1.9095420630599702,-1.9095420630599702,-1.0,-0.9316436251920123
2015-09-17,2.192,2.134,US 10Y,Fixed Income,-0.3217945944744919,-0.04529616724738661,-1.087532700895169,-1.087532700895169,-1.087532700895169,-1.087532700895169,-1.087532700895169,-1.0,-0.7980030721966206
2015-09-18,2.134,2.199,US 10Y,Fixed Income,0.3600547043167496,-0.026459854014598716,1.2436319591841947,1.2436319591841947,1.2436319591841947,1.2436319591841947,1.2436319591841947,1.0,0.814900153609831
2015-09-21,2.199,2.132,US 10Y,Fixed Income,-0.371306463228311,0.030459231490159278,-1.2501836486444662,-1.2501836486444662,-1.2501836486444662,-1.2501836486444662,-1.2501836486444662,-1.0,-0.8410138248847926
2015-09-22,2.132,2.151,US 10Y,Fixed Income,0.10646812778393575,-0.030468394724874837,0.3829435879470548,0.3829435879470548,0.3829435879470548,0.3829435879470548,0.3829435879470548,1.0,0.3379416282642089
2015-09-23,2.151,2.128,US 10Y,Fixed Income,-0.12900334567433933,0.008911819887429395,-0.42415386499540453,-0.42415386499540453,-0.42415386499540453,-0.42415386499540453,-0.42415386499540453,-1.0,-0.4201228878648233
2015-09-24,2.128,2.166,US 10Y,Fixed Income,0.21239492519281028,-0.010692701069270005,0.7488373675703086,0.7488373675703086,0.7488373675703086,0.7488373675703086,0.7488373675703086,1.0,0.6244239631336406
2015-09-25,2.166,2.098,US 10Y,Fixed Income,-0.3827716632563216,0.017857142857142794,-1.2932659796520845,-1.2932659796520845,-1.2932659796520845,-1.2932659796520845,-1.2932659796520845,-1.0,-0.8506144393241167
2015-09-28,2.098,2.06,US 10Y,Fixed Income,-0.21934232607138748,-0.031394275161588214,-0.7237731884441965,-0.7237731884441965,-0.7237731884441965,-0.7237731884441965,-0.7237731884441965,-1.0,-0.6382488479262673
2015-09-29,2.06,2.035,US 10Y,Fixed Income,-0.14652196688317676,-0.018112488083889322,-0.4690217301363996,-0.4690217301363996,-0.4690217301363996,-0.4690217301363996,-0.4690217301363996,-1.0,-0.4769585253456221
2015-09-30,2.035,2.042,US 10Y,Fixed Income,0.041206810174984634,-0.012135922330097082,0.1817645019616012,0.1817645019616012,0.1817645019616012,0.1817645019616012,0.1817645019616012,1.0,0.1413210445468509
2015-10-01,2.042,1.991,US 10Y,Fixed Income,-0.3035123359249728,0.003439803439803324,-1.0105225225881356,-1.0105225225881356,-1.0105225225881356,-1.0105225225881356,-1.0105225225881356,-1.0,-0.782642089093702
2015-10-02,1.991,1.991,US 10Y,Fixed Income,0.0,-0.024975514201762805,0.047963611534117295,0.047963611534117295,0.047963611534117295,0.047963611534117295,0.047963611534117295,0.0,-0.015745007680491585
2015-10-03,1.991,2.058,US 10Y,Fixed Income,0.3971713479575828,0.0,1.4188561161871105,1.4188561161871105,1.4188561161871105,1.4188561161871105,1.4188561161871105,1.0,0.8463901689708142
