Date,Carry_Z
2016-05-20,-0.15468800260193313
2016-05-23,-0.07264347882591002
2016-05-24,-0.04431769006057011
2016-05-25,-0.052844466274326894
2016-05-26,0.014522420168195346
2016-05-27,0.03296737840877095
2016-06-01,0.05981977301632565
2016-06-02,0.07235465778359239
2016-06-03,0.10016129846909455
2016-06-06,0.09094654231753062
2016-06-07,0.10600734900290491
2016-06-08,0.033698814658255194
2016-06-09,0.029770750410884575
2016-06-10,-0.014161516483591456
2016-06-13,0.020324351272146542
2016-06-14,-0.0397145997759898
2016-06-15,0.029676017171162365
2016-06-16,0.01108320126832324
2016-06-17,0.06570543543723717
2016-06-20,0.04992420372099339
2016-06-21,0.0519145046740342
2016-06-22,0.05695982088632631
2016-06-23,-0.12058263129775955
2016-06-24,-0.2083982462812188
