Date,Carry_Z
2015-09-14,0.08849681571686101
2015-09-15,0.13833297266247863
2015-09-16,0.13408239972298872
2015-09-17,0.17475881120655912
2015-09-18,0.01611353075157265
2015-09-21,-0.057616440036092266
2015-09-22,0.008416551405355069
2015-09-23,0.19536578046802375
2015-09-24,0.22378798417360585
2015-09-25,0.16384309524816607
2015-09-28,0.07881685746687576
2015-09-29,0.02803539203504853
2015-09-30,-0.01763981951757761
2015-10-01,0.12410058307824193
2015-10-02,0.1744477018674929
2015-10-05,0.2303721199183689
2015-10-06,0.2401332668003572
2015-10-07,0.31491901124776944
2015-10-08,0.3270383145062117
2015-10-09,0.3943196856825539
2015-10-12,0.36941638655353737
2015-10-13,0.45755497977922555
2015-10-14,0.4015644521404526
2015-10-15,0.3839552480563439
2015-10-16,0.22353248856352276
2015-10-19,0.2659937997543138
2015-10-20,0.2518957632056995
2015-10-21,0.20748221833959693
2015-10-22,0.07859140698287957
2015-10-23,0.13171428381977246
2015-10-26,0.19327728215985923
2015-10-27,0.2624106262923957
2015-10-28,0.1801918487433711
2015-10-29,0.15535088963587834
2015-10-30,0.015558112925774744
2015-11-02,-0.09438776663975577
2015-11-03,-0.17534264632257401
2015-11-04,-0.19594058602326164
2015-11-05,-0.2540075905765973
2015-11-06,-0.3058217389694353
2015-11-09,-0.3419044278618207
2015-11-10,-0.36116341673394275
2015-11-11,-0.44419627981338844
2015-11-12,-0.4757042330182932
2015-11-13,-0.4361727038497972
2015-11-16,-0.45763827971928833
2015-11-17,-0.47296738256771226
2015-11-18,-0.36988259904365245
2015-11-19,-0.367619947578972
2015-11-20,-0.39554207714178335
2015-11-23,-0.3708723157489243
2015-11-24,-0.3836228225938353
2015-11-25,-0.4993046200403943
2015-11-30,-0.28824295281972867
2015-12-01,-0.30810657347253595
2015-12-02,-0.1624961461619931
2015-12-03,-0.008633912383980057
2015-12-04,-0.04194357563888492
2015-12-07,0.038785707876251914
2015-12-08,0.042630657837741476
2015-12-09,0.01730243945963548
2015-12-10,0.05352749561012496
2015-12-11,0.010560048082973157
2015-12-14,0.0019123715821574446
2015-12-15,0.06551858606393887
2015-12-16,0.006580975391224962
2015-12-17,0.08139671029223018
2015-12-18,0.1076453665010869
2015-12-21,0.08339688300782118
2015-12-22,0.10387812827064626
2015-12-23,0.104275797638379
2015-12-24,0.08640327529789948
2015-12-28,0.1555442058507348
2015-12-29,0.0664484051176923
2015-12-30,0.07660027062300258
2015-12-31,0.20036360937177214
2016-01-04,0.17626925909931823
2016-01-05,0.12725567654148578
2016-01-06,0.24569073627034146
2016-01-07,0.197575327908397
2016-01-08,0.18291301655420342
2016-01-11,0.1530925500649502
2016-01-12,0.14348644769292548
2016-01-13,0.1409576935800725
2016-01-14,0.23111552798527915
2016-01-15,0.14555520601142852
2016-01-20,0.24220204326356629
2016-01-21,0.15679675431886841
2016-01-22,0.22840239676578
2016-01-25,0.3220233066658396
2016-01-26,0.26208563729336304
2016-01-27,0.2980236580850215
2016-01-28,0.2984902765014125
2016-01-29,0.3894544200839561
2016-02-01,0.38016551120816355
2016-02-02,0.3658184223934869
2016-02-03,0.41793374749135603
2016-02-04,0.34792087495389773
2016-02-05,0.4123817492647371
2016-02-08,0.45575322927744594
2016-02-09,0.44083246391157127
2016-02-10,0.6323676180147393
2016-02-11,0.5840486800695278
2016-02-12,0.5278458163740515
2016-02-17,0.5051576815093719
2016-02-18,0.43456741756585066
2016-02-19,0.3907441427130487
2016-02-22,0.43921639251363104
2016-02-23,0.45009541906622036
2016-02-24,0.3746301522841572
2016-02-25,0.32339914707423223
2016-02-26,0.36624982540314965
2016-02-29,0.3458014891059938
2016-03-01,0.3259782942919119
2016-03-02,0.3818202318104082
2016-03-03,0.3554485768164201
2016-03-04,0.2550638146015232
2016-03-07,0.24690491269020604
2016-03-08,0.07977352286389554
2016-03-09,0.1287099179093648
2016-03-10,0.09650976768723553
2016-03-11,-0.10133735833751802
2016-03-14,-0.12012028513583732
2016-03-15,-0.012034491779123349
2016-03-16,0.09579105242912062
2016-03-17,0.0041101125115461275
2016-03-18,-0.048117586781722003
2016-03-21,0.04109425073484728
2016-03-22,-0.09078865964956918
2016-03-23,-0.158103061910597
2016-03-24,-0.16151584557910623
2016-03-28,-0.04024641448068012
2016-03-29,-0.11556192842278987
2016-03-30,-0.0778530683645873
2016-03-31,-0.15960685965719928
2016-04-01,-0.23133041037000227
2016-04-04,-0.23623673764853348
2016-04-05,-0.231821696944238
2016-04-06,-0.17794790605149652
2016-04-07,-0.1348444066311461
2016-04-08,-0.1377531995838574
2016-04-11,-0.07993813775773062
2016-04-12,-0.07287380773250228
2016-04-13,-0.09834205453030802
2016-04-14,-0.06450506790040175
2016-04-15,-0.1825338929488146
2016-04-18,-0.07772409638868297
2016-04-19,-0.04096738575815214
2016-04-20,-0.06968375629310465
2016-04-21,-0.05410376062343863
2016-04-22,-0.00943308620329542
2016-04-25,0.0074702873508971845
2016-04-26,-0.02313168366688514
2016-04-27,0.057510395931168926
2016-04-28,0.11354302580219555
2016-04-29,0.17355523931024275
2016-05-02,0.17446213329878618
2016-05-03,0.07904839702667711
2016-05-04,0.09231318794889078
2016-05-05,0.1157803866509794
2016-05-06,0.0015842436672131562
2016-05-09,-0.05323367869066208
2016-05-10,-0.026142635631426065
2016-05-11,0.004222355935105428
2016-05-12,0.08632390637960048
2016-05-13,0.06308312210916737
2016-05-16,0.07101375810291442
2016-05-17,-0.004820242308970443
2016-05-18,-0.07481196055713647
2016-05-19,-0.06682349624745965
